CE,CP,EPS1,FS1,FS2,PS1,PS2,PS3,PS4,PS5,PS6,SE,TS1,TS2,TS3,TS4,VS1,cooler_eff,valve_perc,pump_leak,accu_prs,stable
18.11201666666667,1.1453500000000005,2478.794900000022,6.65920833333333,9.964414999999995,159.32175666666623,108.4378516666666,1.8324839999999942,0.0,9.068216833333352,8.983758166666627,59.584349999999986,44.106116666666644,48.58626666666667,45.36508333333331,41.10019999999997,0.5686999999999998,3,100,0,130,1
18.06883333333333,1.1645833333333335,2472.2732000000046,6.663306666666665,9.931453333333321,159.2351133333338,108.3167815,1.8256623333333328,0.0,9.02303366666663,8.940413000000051,59.758183333333314,44.63849999999999,49.114216666666636,45.92148333333333,41.56785000000001,0.5781499999999998,3,100,0,130,1
17.742283333333333,1.1629666666666665,2467.2288333333895,6.655926666666668,9.914133333333337,159.13514833333394,108.24107966666746,1.8158948333333333,0.0,8.981116666666612,8.901620500000035,59.73681666666666,45.1596,49.60216666666667,46.391066666666674,42.03833333333331,0.5842333333333335,3,100,0,130,1
17.678150000000002,1.1799,2465.307166666711,6.665409999999999,9.891229999999991,159.08735166666705,108.21403683333382,1.8075149999999967,0.0,8.948214499999999,8.870686666666625,59.91648333333331,45.628733333333315,50.06426666666666,46.86816666666667,42.43971666666667,0.5885666666666669,3,100,0,130,1
17.77883333333333,1.2018666666666666,2461.772333333357,6.669133333333329,9.856931666666666,158.985823333334,108.12740333333399,1.8038094999999925,0.0,8.915401333333387,8.840755500000006,60.047316666666674,46.059183333333344,50.50908333333333,47.318266666666666,42.79893333333334,0.5824666666666666,3,100,0,130,1
17.692366666666665,1.207383333333333,2459.5113666667007,6.649888333333337,9.83540166666667,158.8642400000003,108.03851166666695,1.8023994999999984,0.0,8.890655333333408,8.816202000000006,59.811099999999996,46.46225000000001,50.91523333333334,47.70863333333333,43.15196666666667,0.5823666666666666,3,100,0,130,1
17.721516666666673,1.2196166666666668,2458.1661000000317,6.649658333333331,9.799334999999996,158.81964166666717,107.98140900000072,1.7936563333333275,5e-07,8.889613166666704,8.81341233333336,59.86661666666667,46.839566666666656,51.29886666666664,48.06265,43.44553333333334,0.5848999999999999,3,100,0,130,1
17.820150000000005,1.2421833333333332,2455.5882333333693,6.639613333333328,9.779605,158.79358000000028,107.9549878333333,1.7949478333333269,0.0,8.861766499999906,8.786334666666722,59.76801666666668,47.152183333333326,51.653199999999984,48.44433333333333,43.732033333333305,0.5930833333333333,3,100,0,130,1
17.555983333333337,1.2353166666666666,2452.2997666667193,6.6601116666666655,9.760646666666666,158.65068833333348,107.83698666666629,1.7934546666666664,0.0,8.836582499999968,8.76294916666669,60.096300000000035,47.46976666666668,51.996400000000015,48.740183333333356,44.044,0.6039000000000001,3,100,0,130,1
17.66436666666666,1.256116666666667,2448.326333333376,6.648780000000005,9.741035,158.59539833333267,107.76220716666668,1.8003541666666618,0.0,8.815813666666632,8.744519499999964,60.01890000000001,47.75106666666668,52.313583333333334,49.08618333333334,44.30386666666665,0.60335,3,100,0,130,1
17.734166666666667,1.2668833333333331,2444.7216333333554,6.638245000000004,9.695861666666673,158.61717000000047,107.79408933333362,1.8004373333333341,0.0,8.819560499999954,8.75107483333339,59.94155000000003,48.02619999999999,52.58476666666666,49.347150000000006,44.498483333333326,0.6186666666666666,3,100,0,130,1
17.942616666666666,1.2905,2441.7758000000345,6.644133333333335,9.656905000000007,158.57060333333317,107.73928499999984,1.7975006666666653,0.0,8.829950666666585,8.760344500000038,60.1872,48.27095,52.84005000000001,49.62603333333335,44.66851666666666,0.6307000000000004,3,100,0,130,1
17.955650000000002,1.297683333333334,2438.77120000002,6.636838333333332,9.632158333333326,158.53252166666684,107.730178666667,1.7913808333333363,0.0,8.833388333333271,8.763845666666684,60.08256666666666,48.49956666666666,53.06208333333335,49.856116666666665,44.855266666666665,0.6217333333333335,3,100,0,130,1
17.929516666666675,1.302283333333333,2437.650633333358,6.632769999999998,9.61686333333334,158.50901166666603,107.73016933333359,1.7924931666666655,0.0,8.825094499999933,8.754625499999971,59.9592,48.71131666666664,53.25635,50.07588333333332,45.05454999999999,0.6250333333333333,3,100,0,130,1
17.960766666666668,1.310466666666667,2437.126766666705,6.634750000000003,9.606636666666667,158.444608333334,107.71205083333352,1.792617499999999,0.0,8.81421100000003,8.743425166666638,60.04371666666667,48.91953333333334,53.4621,50.26948333333335,45.20803333333334,0.6333000000000002,3,100,0,130,1
18.28901666666666,1.3448,2434.6056000000435,6.647124999999999,9.595623333333352,158.33628166666787,107.59213533333364,1.73889516666666,0.0,8.799729000000017,8.73054949999997,60.35078333333334,49.11003333333334,53.673816666666646,50.52234999999999,45.32215000000001,0.6361166666666666,3,100,0,130,1
18.268216666666675,1.3485833333333332,2432.505433333377,6.6347916666666675,9.574230000000012,158.26508666666751,107.51676166666678,1.7311759999999956,0.0,8.796408833333379,8.727123833333295,60.21648333333334,49.318749999999994,53.870583333333336,50.72119999999999,45.49631666666665,0.6377333333333333,3,100,0,130,1
18.6461,1.3834166666666663,2432.6523666667113,6.646880000000003,9.554103333333346,158.25193833333446,107.48398466666728,1.740612833333339,0.0,8.791438500000064,8.722813999999943,60.43135,49.495233333333346,54.05959999999998,50.91049999999998,45.53816666666665,0.6266999999999999,3,100,0,130,1
18.258216666666662,1.3594166666666667,2428.3547000000476,6.641189999999994,9.538199999999987,158.09042666666758,107.34845083333344,1.740557666666667,0.0,8.781652500000034,8.714268499999967,60.35935000000001,49.66363333333331,54.205583333333315,51.065333333333335,45.77081666666666,0.63505,3,100,0,130,1
18.431566666666665,1.3755666666666673,2425.8440333333606,6.644685000000004,9.530806666666662,157.95073500000058,107.23488649999996,1.7349649999999892,0.0,8.778931666666729,8.71148149999995,60.39046666666666,49.824416666666664,54.384833333333304,51.16253333333332,45.79908333333333,0.6339666666666663,3,100,0,130,1
18.57785,1.3909333333333331,2425.4720666666794,6.6291100000000025,9.521891666666669,157.95500000000015,107.22357700000005,1.7374009999999955,0.0,8.770889500000042,8.70426149999997,60.146883333333335,49.928266666666644,54.48656666666666,51.35018333333333,45.932249999999996,0.6377833333333331,3,100,0,130,1
18.483833333333333,1.3873000000000004,2424.278466666699,6.624546666666667,9.505469999999992,157.9004283333332,107.17943700000008,1.7334390000000013,0.0,8.763220000000079,8.698755833333319,60.064700000000016,50.03428333333332,54.60176666666668,51.49528333333335,46.07304999999999,0.6265999999999999,3,100,0,130,1
18.74293333333333,1.408466666666667,2424.3659666666954,6.641248333333332,9.495528333333334,157.96926166666685,107.24081533333329,1.7371579999999924,0.0,8.758904833333359,8.694084833333335,60.37018333333334,50.16913333333336,54.722583333333326,51.57951666666666,46.08381666666666,0.6342499999999999,3,100,0,130,1
18.70531666666668,1.411616666666667,2423.3834000000693,6.632510000000001,9.488206666666672,157.8799283333327,107.12953016666691,1.7336914999999875,0.0,8.752250333333343,8.687685500000033,60.2071166666667,50.28476666666669,54.86733333333332,51.73011666666665,46.20784999999999,0.6351833333333337,3,100,0,130,1
18.63385,1.4061333333333335,2421.670400000036,6.6357433333333296,9.473755000000013,157.83447333333316,107.08963366666674,1.732460166666663,0.0,8.742353666666656,8.678553500000012,60.33853333333333,50.38808333333332,54.98786666666667,51.8691,46.362183333333356,0.6517333333333332,3,100,0,130,1
18.90718333333333,1.4286666666666672,2421.08556666672,6.625091666666669,9.465456666666668,157.7994866666665,107.07464450000025,1.7251653333333263,0.0,8.745542833333339,8.68209366666668,60.19851666666667,50.501483333333326,55.08979999999998,51.95345,46.35541666666667,0.6418499999999997,3,100,0,130,1
18.781366666666667,1.420816666666667,2421.49443333333,6.622036666666665,9.461880000000008,157.7686100000001,107.01590383333371,1.7241554999999937,0.0,8.743158666666655,8.67982350000007,60.00498333333332,50.59571666666666,55.21276666666667,52.059333333333356,46.48551666666666,0.6413,3,100,0,130,1
18.718599999999988,1.4174000000000004,2422.784233333408,6.630413333333328,9.45210666666666,157.76164166666638,107.01763666666689,1.7163973333333309,0.0,8.737774666666672,8.67607833333342,60.197849999999974,50.67221666666667,55.29843333333333,52.14393333333335,46.57316666666666,0.6397333333333332,3,100,0,130,1
18.847166666666666,1.4335500000000005,2424.23563333339,6.635854999999994,9.442305,157.83084333333264,107.082773,1.7233014999999947,0.0,8.732193833333332,8.670217666666707,60.25461666666668,50.71944999999999,55.351949999999995,52.29423333333333,46.65569999999999,0.6484666666666669,3,100,0,130,1
19.20806666666667,1.46255,2420.9752000000203,6.633998333333337,9.44023333333334,157.7376016666663,106.98629400000065,1.730677999999999,0.0,8.736621833333352,8.674893166666736,60.2739,50.814416666666666,55.45013333333333,52.334399999999995,46.58028333333333,0.630733333333333,3,100,0,130,1
19.655400000000004,1.5034166666666668,2424.3420666666616,6.621596666666671,9.44115,157.7906416666665,107.04378300000062,1.7351098333333275,0.0,8.737543666666642,8.675093166666692,59.956750000000014,50.90516666666668,55.54883333333331,52.41903333333334,46.510100000000016,0.6316500000000002,3,100,0,130,1
19.02315,1.4579500000000003,2421.636500000038,6.619780000000003,9.431788333333332,157.69486333333333,106.96930400000001,1.7331998333333274,0.0,8.727892000000013,8.667084833333387,60.021016666666654,50.97944999999999,55.60164999999998,52.49253333333333,46.75795000000001,0.6349833333333331,3,100,0,130,1
18.979666666666674,1.4568833333333333,2421.6704333333437,6.617328333333334,9.424264999999998,157.65831166666703,106.9178375000001,1.7281376666666666,0.0,8.724992500000013,8.66449266666676,59.99605,51.06951666666665,55.68198333333332,52.53968333333332,46.80316666666666,0.6306666666666667,3,100,0,130,1
19.269750000000002,1.4838333333333327,2420.5835333333716,6.621698333333333,9.420413333333338,157.63319333333342,106.92725850000052,1.7272038333333246,0.0,8.726438666666684,8.666371833333393,60.064283333333314,51.11586666666664,55.73405000000002,52.642983333333355,46.80361666666667,0.63965,3,100,0,130,1
19.124633333333335,1.4744999999999995,2418.8604000000146,6.628009999999996,9.412903333333325,157.59208166666625,106.90547450000044,1.7351356666666655,0.0,8.717881500000015,8.657165833333382,60.249083333333346,51.193216666666665,55.79246666666669,52.719516666666685,46.90495000000001,0.6396,3,100,0,130,1
19.306649999999998,1.4863000000000002,2419.733266666679,6.619646666666664,9.405723333333325,157.58220166666675,106.88391383333365,1.7355376666666638,0.0,8.717563500000042,8.657379833333398,60.06354999999999,51.21803333333333,55.84343333333334,52.791566666666654,46.925883333333346,0.6409500000000001,3,100,0,130,1
19.371349999999996,1.4947833333333336,2422.4907333333667,6.642470000000005,9.40518333333333,157.58094333333372,106.88588216666697,1.7254746666666627,0.0,8.7169841666667,8.65667250000004,60.36428333333333,51.28616666666666,55.90363333333334,52.857,46.96061666666669,0.6575333333333332,3,100,0,130,1
19.592466666666667,1.5110333333333335,2417.8548333333783,6.6405550000000035,9.40280166666666,157.56419666666633,106.84422833333316,1.7243855000000012,0.0,8.709383166666656,8.649768000000062,60.4761333333333,51.348349999999996,55.982133333333316,52.88723333333334,46.91843333333333,0.6304666666666668,3,100,0,130,1
19.549250000000004,1.5071833333333338,2417.662566666704,6.6323149999999975,9.39658333333332,157.56483999999944,106.86601483333324,1.7140006666666558,0.0,8.707593500000007,8.64905750000006,60.34396666666665,51.39461666666667,56.03313333333334,52.93271666666667,46.97998333333335,0.6288333333333337,3,100,0,130,1
19.6313,1.5156666666666676,2417.009200000045,6.622501666666666,9.393548333333328,157.57419999999954,106.90339783333363,1.7126374999999914,0.0,8.703713333333342,8.646877166666748,60.250750000000004,51.46833333333334,56.08488333333332,52.99711666666665,47.009116666666685,0.6278166666666667,3,100,0,130,1
19.808566666666664,1.528533333333334,2417.6376333333606,6.622409999999996,9.390919999999989,157.6129716666669,106.91734300000033,1.7199308333333316,0.0,8.700791833333364,8.643941000000028,60.23301666666668,51.52106666666666,56.16261666666665,53.03020000000001,46.989433333333345,0.6350666666666668,3,100,0,130,1
19.529083333333332,1.5066333333333333,2415.6082333333397,6.619305000000006,9.383056666666663,157.54615833333372,106.8686801666664,1.7225358333333196,0.0,8.695814333333324,8.638503166666734,60.22478333333331,51.56841666666666,56.20379999999999,53.12176666666666,47.15835,0.6599,3,100,0,130,1
19.51226666666666,1.5076500000000002,2416.2641333333722,6.623915000000005,9.383541666666655,157.53197166666655,106.83982216666678,1.7172071666666622,0.0,8.698417333333332,8.639050333333389,60.287916666666696,51.61326666666667,56.2712,53.13821666666667,47.17971666666665,0.6257000000000001,3,100,0,130,1
19.745649999999998,1.5255999999999998,2416.1488666666874,6.618191666666669,9.379508333333327,157.5261916666674,106.83489949999993,1.7212993333333224,0.0,8.696982333333354,8.638020833333318,60.20833333333335,51.65735,56.32339999999998,53.13991666666666,47.10108333333335,0.6337166666666668,3,100,0,130,1
19.879166666666666,1.5401833333333341,2416.865166666687,6.6278433333333355,9.373929999999996,157.6302933333331,106.92785816666691,1.7323231666666699,0.0,8.699042166666656,8.638604166666726,60.380666666666684,51.700700000000005,56.366866666666645,53.235733333333314,47.14253333333336,0.6483833333333338,3,100,0,130,1
19.571283333333337,1.5112833333333333,2415.1581333333625,6.634783333333331,9.36595333333332,157.54221166666616,106.85180449999997,1.7315649999999945,0.0,8.696124333333298,8.635682500000009,60.53701666666666,51.74394999999999,56.38601666666664,53.28374999999996,47.293100000000024,0.6352000000000001,3,100,0,130,1
19.413766666666664,1.5036999999999998,2413.122133333363,6.636809999999997,9.357846666666648,157.50518166666652,106.80493300000039,1.729341999999994,0.0,8.694655166666706,8.634219833333368,60.63811666666667,51.76063333333333,56.41868333333331,53.345950000000016,47.382466666666666,0.6404833333333336,3,100,0,130,1
19.57806666666667,1.5188333333333333,2412.401966666668,6.6175316666666735,9.35455333333332,157.51768666666703,106.82720516666694,1.7297331666666576,0.0,8.691750833333314,8.631906833333353,60.2944,51.7932,56.47676666666668,53.3475,47.32886666666668,0.6380499999999999,3,100,0,130,1
20.157249999999998,1.5640166666666673,2411.0018666666897,6.637646666666663,9.354951666666652,157.4809050000001,106.78475733333312,1.7237744999999907,0.0,8.693600000000007,8.632896166666736,60.669249999999984,51.84589999999999,56.52831666666667,53.37795000000003,47.17096666666668,0.6441999999999998,3,100,0,130,1
19.66058333333333,1.5245500000000003,2412.434200000015,6.635518333333328,9.350961666666661,157.49671666666663,106.80555149999971,1.7270596666666649,0.0,8.693452499999994,8.632781166666692,60.63083333333334,51.881283333333336,56.57346666666669,53.38676666666666,47.33593333333332,0.6434500000000002,3,100,0,130,1
19.66935,1.5283166666666663,2411.981166666717,6.62931333333333,9.344071666666666,157.4700050000009,106.76232733333332,1.7252293333333213,0.0,8.69053633333334,8.630063500000013,60.530033333333314,51.913916666666665,56.60655000000002,53.44211666666668,47.375166666666665,0.6322666666666666,3,100,0,130,1
20.116116666666667,1.5620666666666663,2411.3482333333823,6.618843333333336,9.341139999999992,157.44858166666674,106.79522116666665,1.7162468333333238,0.0,8.689466166666648,8.629398999999987,60.36666666666666,51.929599999999986,56.62878333333334,53.46823333333332,47.25343333333334,0.6377333333333332,3,100,0,130,1
20.124383333333334,1.5653999999999997,2411.7633666666766,6.6272649999999995,9.338991666666667,157.46928666666716,106.7913143333335,1.7330454999999951,0.0,8.683996000000036,8.624375166666628,60.539116666666665,51.91603333333333,56.63585,53.52298333333332,47.30465,0.6336833333333334,3,100,0,130,1
20.065866666666672,1.5626833333333328,2409.7647333333516,6.621781666666666,9.339890000000004,157.44118166666706,106.76242816666696,1.733201833333329,0.0,8.677963166666682,8.617983833333307,60.45483333333335,51.97953333333333,56.6729,53.52421666666667,47.3211,0.6446666666666665,3,100,0,130,1
20.343816666666672,1.5829333333333329,2409.6334000000275,6.625081666666667,9.331544999999993,157.44845833333406,106.7977145000003,1.73397616666666,0.0,8.682053333333398,8.622015166666635,60.51806666666664,52.00331666666667,56.69920000000001,53.56194999999998,47.25884999999998,0.6407500000000003,3,100,0,130,1
20.48168333333334,1.5944333333333327,2409.8076999999944,6.628023333333326,9.332108333333316,157.450151666667,106.77696283333346,1.7275918333333278,0.0,8.683362166666711,8.623972166666597,60.59560000000001,52.0069,56.70564999999999,53.55744999999998,47.21455,0.6413666666666668,3,100,0,130,1
19.52975,1.523283333333333,2410.0885000000335,6.637780000000003,9.334211666666663,157.43817333333368,106.74620333333323,1.7257039999999981,0.0,8.68352883333338,8.624775666666675,60.68155000000001,52.02756666666667,56.71528333333335,53.61294999999997,47.557333333333325,0.6401500000000001,3,100,0,130,1
19.747400000000003,1.5364000000000002,2410.5500000000284,6.633064999999998,9.33799833333333,157.4143650000007,106.73128633333332,1.7253839999999965,0.0,8.682046333333377,8.623610666666679,60.6065,52.06471666666666,56.74151666666667,53.57469999999999,47.46673333333334,0.6389000000000001,3,100,0,130,1
19.964050000000007,1.5550333333333333,2410.0348666667132,6.63636,9.336561666666661,157.43055166666684,106.75701466666705,1.722290833333322,0.0,8.677625166666738,8.619286666666618,60.637316666666685,52.097983333333346,56.7801,53.645433333333315,47.46141666666665,0.6411166666666666,3,100,0,130,1
20.21498333333334,1.5721333333333338,2408.912099999998,6.616253333333329,9.327925000000006,157.40886666666705,106.73600549999985,1.7251659999999929,0.0,8.677133333333401,8.618394333333324,60.355883333333345,52.155649999999966,56.83603333333331,53.66873333333336,47.41813333333333,0.6367333333333336,3,100,0,130,1
19.581900000000005,1.5195500000000004,2408.173933333383,6.619966666666667,9.326963333333337,157.39657999999997,106.72372300000028,1.7293744999999936,0.0,8.67500050000007,8.616784499999927,60.4398,52.156249999999986,56.840749999999964,53.69708333333331,47.65253333333335,0.6480833333333335,3,100,0,130,1
19.517833333333336,1.5023833333333332,2406.787800000026,6.62359833333334,9.32596999999999,157.39736333333406,106.73710349999988,1.7268354999999929,0.0,8.670226000000044,8.612794166666557,60.55664999999999,52.21026666666665,56.863166666666636,53.7366,47.754550000000016,0.6466333333333334,3,100,0,130,1
19.70911666666667,1.4917499999999995,2409.189266666688,6.621493333333338,9.33038,157.3434050000008,106.67700500000014,1.7239751666666607,0.0,8.668996833333377,8.611846666666578,60.401516666666666,52.30483333333333,56.87421666666666,53.82438333333334,47.883533333333325,0.6458166666666668,3,100,0,130,1
19.856616666666664,1.4921833333333332,2409.4196666666826,6.616700000000001,9.329691666666667,157.33445833333394,106.67413800000031,1.7246159999999937,0.0,8.670238166666705,8.613797999999983,60.34053333333335,52.37839999999999,56.89808333333333,53.82130000000002,47.88831666666666,0.640033333333333,3,100,0,130,1
21.098683333333337,1.5831499999999996,2409.1837666666884,6.635338333333333,9.320831666666665,157.3573783333336,106.68386483333379,1.7351961666666609,0.0,8.661636333333373,8.604271833333286,60.70171666666669,52.41358333333332,56.9497666666667,53.965466666666664,47.66655,0.6354833333333335,3,100,0,130,1
20.320100000000007,1.5282499999999999,2409.437000000034,6.624121666666668,9.321184999999995,157.33142166666758,106.63986700000011,1.7397246666666646,0.0,8.657827500000005,8.60014366666664,60.443666666666665,52.42258333333334,56.985200000000006,54.02186666666664,47.936733333333336,0.64705,3,100,0,130,1
20.200433333333326,1.5206999999999995,2409.31076666669,6.635296666666669,9.316563333333331,157.3246583333339,106.64799649999998,1.7390356666666684,0.0,8.657282666666696,8.599673333333305,60.6105,52.52995,57.03711666666666,54.06228333333333,48.00105000000001,0.6537999999999998,3,100,0,130,1
20.59059999999999,1.5467000000000004,2406.848433333363,6.612963333333331,9.31289666666666,157.31208500000105,106.63928866666738,1.7268189999999912,0.0,8.6530775,8.59642016666662,60.356983333333346,52.59774999999999,57.07978333333333,54.135383333333316,47.97101666666666,0.6415,3,100,0,130,1
20.64363333333333,1.54895,2407.1385666667,6.6172650000000015,9.310618333333336,157.29419500000074,106.6116768333336,1.7332543333333346,0.0,8.64959266666665,8.592202833333248,60.40880000000001,52.63828333333335,57.11425,54.188633333333314,48.02036666666667,0.6430833333333336,3,100,0,130,1
20.832816666666663,1.563716666666667,2406.7525333333556,6.626873333333331,9.307598333333342,157.26318166666726,106.5938705000001,1.72602283333333,0.0,8.648824333333371,8.591324166666615,60.569600000000015,52.69541666666667,57.19201666666665,54.23391666666666,47.99511666666668,0.6453000000000001,3,100,0,130,1
20.70593333333334,1.55425,2406.8329000000153,6.620123333333331,9.30814499999999,157.25044666666733,106.58279866666719,1.7186421666666565,0.0,8.643149333333382,8.585829499999912,60.4976,52.67783333333333,57.20318333333332,54.26761666666668,48.06806666666669,0.6501166666666667,3,100,0,130,1
20.279900000000005,1.5174833333333335,2406.636833333351,6.604739999999999,9.302576666666653,157.23630833333394,106.5921013333335,1.7139006666666583,0.0,8.64540016666667,8.588540499999924,60.25669999999999,52.765483333333336,57.250766666666664,54.28841666666666,48.230799999999995,0.6490333333333335,3,100,0,130,1
20.903966666666673,1.5594000000000001,2406.55210000004,6.607058333333331,9.298804999999987,157.25583833333397,106.59770866666688,1.7146386666666564,0.0,8.643304500000033,8.585228333333303,60.299233333333326,52.796916666666675,57.29219999999998,54.36160000000002,48.13673333333334,0.6467666666666665,3,100,0,130,1
20.961433333333336,1.5644833333333328,2407.5074666667138,6.606386666666663,9.298193333333323,157.23048333333347,106.58887566666681,1.710232166666651,0.0,8.639993499999983,8.582634666666635,60.30360000000003,52.82771666666667,57.32103333333334,54.408233333333335,48.159049999999986,0.6439333333333334,3,100,0,130,1
20.622616666666662,1.5416,2407.377500000029,6.6045766666666745,9.295331666666652,157.22484000000085,106.56119916666648,1.7252666666666583,0.0,8.639279000000052,8.581948833333296,60.25249999999999,52.83363333333333,57.34501666666665,54.43235,48.274566666666665,0.6489166666666666,3,100,0,130,1
20.420633333333324,1.5361166666666668,2407.512100000072,6.605370000000003,9.294086666666653,157.23757833333443,106.58551850000036,1.716794666666654,0.0,8.640342333333372,8.583456166666586,60.24941666666666,52.89256666666665,57.37850000000002,54.434583333333336,48.2974,0.6555166666666666,3,100,0,130,1
20.301949999999987,1.538066666666667,2407.1076666666872,6.605456666666669,9.289779999999991,157.23151333333433,106.56801883333372,1.7096396666666587,0.0,8.639997833333362,8.583285999999957,60.256550000000026,52.90308333333335,57.44316666666667,54.42958333333334,48.28376666666665,0.6435999999999998,3,100,0,130,1
20.63024999999999,1.5624333333333327,2409.44313333336,6.6090933333333375,9.290116666666655,157.2435633333341,106.57909300000021,1.721372999999989,0.0,8.636916666666716,8.579894666666611,60.26849999999998,52.90551666666667,57.43843333333332,54.470666666666666,48.22991666666666,0.6436333333333331,3,100,0,130,1
21.124466666666663,1.5984500000000001,2406.654733333361,6.624023333333337,9.287706666666667,157.23450500000118,106.54324083333343,1.7215959999999904,0.0,8.634705000000015,8.577276999999969,60.565749999999966,52.94460000000001,57.46618333333333,54.51323333333332,48.13270000000002,0.6445833333333332,3,100,0,130,1
20.986749999999997,1.5908833333333334,2409.0203000000506,6.60724166666667,9.287666666666658,157.21444166666683,106.52546933333329,1.7211828333333212,0.0,8.632419833333348,8.574452333333301,60.20969999999999,52.98328333333334,57.489716666666645,54.53511666666668,48.17821666666666,0.6474666666666666,3,100,0,130,1
20.961683333333323,1.588266666666666,2411.2560999999996,6.626918333333331,9.284701666666663,157.21048333333334,106.5210360000001,1.7236663333333275,0.0,8.633079000000018,8.575696499999975,60.51765,52.99998333333335,57.51221666666665,54.529283333333325,48.17878333333333,0.6497666666666666,3,100,0,130,1
20.987716666666664,1.5918499999999998,2410.3619666666746,6.605629999999997,9.280189999999994,157.1977233333335,106.52578300000056,1.7153908333333268,0.0,8.631374999999986,8.574000833333297,60.16331666666667,53.01938333333333,57.53678333333335,54.590866666666685,48.22486666666666,0.6480833333333335,3,100,0,130,1
20.871366666666667,1.577616666666667,2411.2940666667005,6.610014999999999,9.282014999999996,157.19572166666683,106.53251966666656,1.718956499999988,0.0,8.630644000000048,8.573371333333307,60.18908333333334,53.05241666666668,57.53941666666666,54.61531666666665,48.313133333333326,0.6479999999999999,3,100,0,130,1
21.10995,1.5903166666666668,2412.2229333333157,6.6247616666666715,9.284135000000008,157.16941999999995,106.5058250000003,1.7256659999999977,0.0,8.630626166666705,8.574225333333281,60.44206666666667,53.06950000000002,57.55485000000001,54.640416666666646,48.279383333333335,0.6501666666666667,3,100,0,130,1
20.843300000000006,1.5606333333333333,2413.515133333331,6.629535000000004,9.289838333333316,157.16719500000013,106.48190466666688,1.7196128333333223,0.0,8.632969333333357,8.575472166666623,60.46648333333335,53.12368333333336,57.56735000000002,54.65991666666666,48.42419999999998,0.6537666666666672,3,100,0,130,1
21.742616666666663,1.619616666666666,2413.379666666686,6.628848333333331,9.284913333333321,157.16025666666675,106.48235799999979,1.7196221666666607,0.0,8.628924666666718,8.572396666666638,60.453316666666645,53.160716666666666,57.5873,54.67773333333333,48.19675,0.634316666666667,3,100,0,130,1
